"person_id","visits_u_w1","day_range_w1","active_days_w1","count_domains_w1","visits_u_w2","day_range_w2","active_days_w2","count_domains_w2","page_center_w1","page_left_w1","page_right_w1","page_center_w2","page_right_w2","page_left_w2","domain_center_w1","domain_left_w1","domain_right_w1","domain_center_w2","domain_left_w2","domain_right_w2","page_center_mean_w1","page_left_mean_w1","page_right_mean_w1","page_center_mean_w2","page_right_mean_w2","page_left_mean_w2","domain_center_mean_w1","domain_left_mean_w1","domain_right_mean_w1","domain_center_mean_w2","domain_left_mean_w2","domain_right_mean_w2","page_center_perc_w1","page_left_perc_w1","page_right_perc_w1","page_center_perc_w2","page_right_perc_w2","page_left_perc_w2","domain_center_perc_w1","domain_left_perc_w1","domain_right_perc_w1","domain_center_perc_w2","domain_left_perc_w2","domain_right_perc_w2"
75,31233,91,83,790,13175,104,57,485,6,1,0,3,0,0,29,6,10,11,4,3,0.072289156626506,0.0120481927710843,0,0.0526315789473684,0,0,0.349397590361446,0.072289156626506,0.120481927710843,0.192982456140351,0.0701754385964912,0.0526315789473684,0.000192104504850639,3.20174174751065e-05,0,0.000227703984819734,0,0,0.000928505106778087,0.000192104504850639,0.000320174174751065,0.000834914611005693,0.000303605313092979,0.000227703984819734
76,36313,53,47,737,36542,64,64,822,25,1,3,59,7,1,172,2,9,234,3,34,0.531914893617021,0.0212765957446809,0.0638297872340425,0.921875,0.109375,0.015625,3.65957446808511,0.0425531914893617,0.191489361702128,3.65625,0.046875,0.53125,0.000688458678710104,2.75383471484042e-05,8.26150414452125e-05,0.0016145804827322,0.000191560396256363,2.73657708937661e-05,0.00473659570952551,5.50766942968083e-05,0.000247845124335637,0.00640359038914126,8.20973126812982e-05,0.000930436210388047
79,29458,90,90,589,17445,87,67,538,428,90,0,794,96,62,767,349,3,1020,222,145,4.75555555555556,1,0,11.8507462686567,1.43283582089552,0.925373134328358,8.52222222222222,3.87777777777778,0.0333333333333333,15.2238805970149,3.3134328358209,2.16417910447761,0.0145291601602281,0.00305519722995451,0,0.0455144740613356,0.00550300945829751,0.00355402694181714,0.0260370697263901,0.0118473759250458,0.00010183990766515,0.058469475494411,0.012725709372313,0.00831183720263686
80,18196,87,87,495,9051,91,58,388,1,4,0,8,1,2,2,7,0,18,2,3,0.0114942528735632,0.0459770114942529,0,0.137931034482759,0.0172413793103448,0.0344827586206897,0.0229885057471264,0.0804597701149425,0,0.310344827586207,0.0344827586206897,0.0517241379310345,5.495713343592e-05,0.00021982853374368,0,0.000883880234228262,0.000110485029278533,0.000220970058557066,0.00010991426687184,0.00038469993405144,0,0.00198873052701359,0.000220970058557066,0.000331455087835598
81,3436,90,89,233,805,95,11,68,9,0,0,3,0,0,26,2,0,3,0,0,0.101123595505618,0,0,0.272727272727273,0,0,0.292134831460674,0.0224719101123595,0,0.272727272727273,0,0,0.00261932479627474,0,0,0.00372670807453416,0,0,0.00756693830034924,0.000582072176949942,0,0.00372670807453416,0,0
82,7856,50,33,218,5289,99,18,148,2,0,0,2,0,0,2,0,0,2,0,0,0.0606060606060606,0,0,0.111111111111111,0,0,0.0606060606060606,0,0,0.111111111111111,0,0,0.000254582484725051,0,0,0.000378143316316884,0,0,0.000254582484725051,0,0,0.000378143316316884,0,0
83,7145,90,90,193,8996,93,93,223,2,4,0,6,1,6,2,6,0,7,11,2,0.0222222222222222,0.0444444444444444,0,0.0645161290322581,0.010752688172043,0.0645161290322581,0.0222222222222222,0.0666666666666667,0,0.0752688172043011,0.118279569892473,0.021505376344086,0.000279916025192442,0.000559832050384885,0,0.000666963094708759,0.000111160515784793,0.000666963094708759,0.000279916025192442,0.000839748075577327,0,0.000778123610493553,0.00122276567363273,0.000222321031569586
84,26574,91,64,1002,22656,110,51,881,29,26,7,15,2,7,42,44,9,29,38,30,0.453125,0.40625,0.109375,0.294117647058824,0.0392156862745098,0.137254901960784,0.65625,0.6875,0.140625,0.568627450980392,0.745098039215686,0.588235294117647,0.00109129224053586,0.000978399939790773,0.000263415368405208,0.000662076271186441,8.82768361581921e-05,0.000308968926553672,0.00158049221043125,0.00165575374426131,0.000338676902235268,0.00128001412429379,0.00167725988700565,0.00132415254237288
85,7508,91,60,335,8505,94,81,302,112,25,6,84,9,30,127,30,7,105,43,10,1.86666666666667,0.416666666666667,0.1,1.03703703703704,0.111111111111111,0.37037037037037,2.11666666666667,0.5,0.116666666666667,1.2962962962963,0.530864197530864,0.123456790123457,0.014917421417155,0.00332978156632925,0.00079914757591902,0.00987654320987654,0.00105820105820106,0.00352733686067019,0.0169152903569526,0.0039957378795951,0.00093233883857219,0.0123456790123457,0.00505584950029394,0.00117577895355673
86,42233,91,91,980,32405,103,100,955,577,84,211,506,145,20,876,236,458,660,115,249,6.34065934065934,0.923076923076923,2.31868131868132,5.06,1.45,0.2,9.62637362637363,2.59340659340659,5.03296703296703,6.6,1.15,2.49,0.0136623019913338,0.00198896597447494,0.00499609310255014,0.0156148742478013,0.00447461811448851,0.00061718870544669,0.0207420737338101,0.00558804726162006,0.010844600194161,0.0203672272797408,0.00354883505631847,0.00768399938281129
87,29199,91,87,926,13427,90,88,507,86,46,0,201,18,8,254,183,2,284,35,25,0.988505747126437,0.528735632183908,0,2.28409090909091,0.204545454545455,0.0909090909090909,2.91954022988506,2.10344827586207,0.0229885057471264,3.22727272727273,0.397727272727273,0.284090909090909,0.00294530634610774,0.00157539641768554,0,0.014969836895807,0.00134058240857973,0.000595814403813212,0.00869892804548101,0.00626733792253159,6.84954964211103e-05,0.021151411335369,0.0026066880166828,0.00186192001191629
89,20146,30,30,660,7504,95,15,353,67,3,0,22,0,0,138,7,15,47,1,0,2.23333333333333,0.1,0,1.46666666666667,0,0,4.6,0.233333333333333,0.5,3.13333333333333,0.0666666666666667,0,0.00332572222773752,0.000148912935570337,0,0.0029317697228145,0,0,0.00684999503623548,0.000347463516330785,0.000744564677851683,0.00626332622601279,0.000133262260127932,0
90,13866,91,91,798,14604,95,92,848,393,57,18,172,20,44,585,95,30,269,90,58,4.31868131868132,0.626373626373626,0.197802197802198,1.8695652173913,0.217391304347826,0.478260869565217,6.42857142857143,1.04395604395604,0.32967032967033,2.92391304347826,0.978260869565217,0.630434782608696,0.0283427087840762,0.00411077455646906,0.00129813933362181,0.0117775951794029,0.00136948781155848,0.00301287318542865,0.0421895283427088,0.00685129092744844,0.00216356555603635,0.0184196110654615,0.00616269515201315,0.00397151465351958
91,15175,91,91,274,15107,95,92,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,14950,88,88,546,10666,92,42,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,53334,91,91,736,5938,15,15,245,37,0,0,4,0,0,45,2,0,4,0,2,0.406593406593407,0,0,0.266666666666667,0,0,0.494505494505495,0.021978021978022,0,0.266666666666667,0,0.133333333333333,0.000693741328233397,0,0,0.000673627484001347,0,0,0.000843739453256834,3.74995312558593e-05,0,0.000673627484001347,0,0.000336813742000674
94,6154,91,68,325,9778,92,73,502,1,0,0,1,3,0,2,0,0,4,0,6,0.0147058823529412,0,0,0.0136986301369863,0.0410958904109589,0,0.0294117647058824,0,0,0.0547945205479452,0,0.0821917808219178,0.00016249593760156,0,0,0.000102270402945388,0.000306811208836163,0,0.00032499187520312,0,0,0.00040908161178155,0,0.000613622417672326
96,12131,90,80,557,14664,96,68,661,7,0,0,4,0,0,66,1,0,24,3,0,0.0875,0,0,0.0588235294117647,0,0,0.825,0.0125,0,0.352941176470588,0.0441176470588235,0,0.000577034045008655,0,0,0.000272776868521549,0,0,0.00544060671008161,8.24334350012365e-05,0,0.0016366612111293,0.000204582651391162,0
97,13921,90,90,374,10384,102,92,172,64,5,59,7,5,4,98,11,99,10,21,14,0.711111111111111,0.0555555555555556,0.655555555555556,0.0760869565217391,0.0543478260869565,0.0434782608695652,1.08888888888889,0.122222222222222,1.1,0.108695652173913,0.228260869565217,0.152173913043478,0.00459737087852884,0.000359169599885066,0.00423820127864378,0.000674114021571649,0.00048151001540832,0.000385208012326656,0.00703972415774729,0.000790173119747145,0.0071115580777243,0.000963020030816641,0.00202234206471495,0.0013482280431433
98,18568,90,87,984,17083,95,80,828,485,111,123,465,95,52,968,195,255,841,111,198,5.57471264367816,1.27586206896552,1.41379310344828,5.8125,1.1875,0.65,11.1264367816092,2.24137931034483,2.93103448275862,10.5125,1.3875,2.475,0.0261202068074106,0.00597802671262387,0.00662429987074537,0.0272200433179184,0.00556108411871451,0.00304396183340163,0.0521327014218009,0.0105019388194744,0.0137333046100819,0.0492302288825148,0.00649768775976117,0.0115904700579523
99,1516,15,11,145,9194,129,68,325,0,0,2,427,109,22,0,0,2,588,119,237,0,0,0.181818181818182,6.27941176470588,1.60294117647059,0.323529411764706,0,0,0.181818181818182,8.64705882352941,1.75,3.48529411764706,0,0,0.00131926121372032,0.0464433326082228,0.0118555579725908,0.00239286491189906,0,0,0.00131926121372032,0.0639547530998477,0.0129432238416358,0.0257776810963672
100,8854,52,52,391,9404,104,55,562,2,3,0,1,0,1,3,6,0,11,8,6,0.0384615384615385,0.0576923076923077,0,0.0181818181818182,0,0.0181818181818182,0.0576923076923077,0.115384615384615,0,0.2,0.145454545454545,0.109090909090909,0.000225886604924328,0.000338829907386492,0,0.000106337728626117,0,0.000106337728626117,0.000338829907386492,0.000677659814772984,0,0.00116971501488728,0.000850701829008932,0.000638026371756699
101,43760,91,91,547,43425,96,92,534,35,15,3,8,3,11,77,61,11,21,26,8,0.384615384615385,0.164835164835165,0.032967032967033,0.0869565217391304,0.0326086956521739,0.119565217391304,0.846153846153846,0.67032967032967,0.120879120879121,0.228260869565217,0.282608695652174,0.0869565217391304,0.00079981718464351,0.000342778793418647,6.85557586837294e-05,0.000184225676453656,6.90846286701209e-05,0.000253310305123777,0.00175959780621572,0.00139396709323583,0.000251371115173675,0.000483592400690846,0.000598733448474381,0.000184225676453656
102,28090,66,62,800,10708,94,21,516,0,3,1,1,12,1,12,17,3,11,5,19,0,0.0483870967741935,0.0161290322580645,0.0476190476190476,0.571428571428571,0.0476190476190476,0.193548387096774,0.274193548387097,0.0483870967741935,0.523809523809524,0.238095238095238,0.904761904761905,0,0.000106799572801709,3.55998576005696e-05,9.33881210310049e-05,0.00112065745237206,9.33881210310049e-05,0.000427198291206835,0.000605197579209683,0.000106799572801709,0.00102726933134105,0.000466940605155024,0.00177437429958909
103,15048,84,74,633,5374,93,22,280,20,2,1,30,2,2,82,6,8,53,13,3,0.27027027027027,0.027027027027027,0.0135135135135135,1.36363636363636,0.0909090909090909,0.0909090909090909,1.10810810810811,0.0810810810810811,0.108108108108108,2.40909090909091,0.590909090909091,0.136363636363636,0.0013290802764487,0.00013290802764487,6.64540138224349e-05,0.00558243394119836,0.000372162262746558,0.000372162262746558,0.00544922913343966,0.000398724082934609,0.000531632110579479,0.00986229996278377,0.00241905470785262,0.000558243394119836
104,13284,89,74,410,11619,95,84,384,5,0,0,28,14,0,6,2,1,56,0,23,0.0675675675675676,0,0,0.333333333333333,0.166666666666667,0,0.0810810810810811,0.027027027027027,0.0135135135135135,0.666666666666667,0,0.273809523809524,0.000376392652815417,0,0,0.00240984594199157,0.00120492297099578,0,0.0004516711833785,0.000150557061126167,7.52785305630834e-05,0.00481969188398313,0,0.00197951630949307
105,10976,90,75,429,26714,91,91,702,2,16,1,304,24,2,5,21,2,374,54,46,0.0266666666666667,0.213333333333333,0.0133333333333333,3.34065934065934,0.263736263736264,0.021978021978022,0.0666666666666667,0.28,0.0266666666666667,4.10989010989011,0.593406593406593,0.505494505494505,0.000182215743440233,0.00145772594752187,9.11078717201166e-05,0.0113798008534851,0.000898405330538295,7.48671108781912e-05,0.000455539358600583,0.00191326530612245,0.000182215743440233,0.0140001497342218,0.00202141199371116,0.0017219435501984
106,29777,90,90,1723,20574,72,68,1135,125,130,74,110,51,86,205,165,134,167,134,75,1.38888888888889,1.44444444444444,0.822222222222222,1.61764705882353,0.75,1.26470588235294,2.27777777777778,1.83333333333333,1.48888888888889,2.45588235294118,1.97058823529412,1.10294117647059,0.00419787083991,0.0043657856735064,0.00248513953722672,0.00534655390298435,0.00247885680956547,0.00418003305142413,0.0068845081774524,0.0055411895086812,0.00450011754038352,0.00811704092543987,0.00651307475454457,0.00364537766112569
107,7211,85,54,259,2105,76,24,131,13,0,0,3,0,0,15,1,0,3,0,0,0.240740740740741,0,0,0.125,0,0,0.277777777777778,0.0185185185185185,0,0.125,0,0,0.0018028012758286,0,0,0.00142517814726841,0,0,0.00208015531826376,0.000138677021217584,0,0.00142517814726841,0,0
108,13387,90,84,510,14735,104,91,488,32,1,1,34,8,6,41,1,1,42,10,11,0.380952380952381,0.0119047619047619,0.0119047619047619,0.373626373626374,0.0879120879120879,0.0659340659340659,0.488095238095238,0.0119047619047619,0.0119047619047619,0.461538461538462,0.10989010989011,0.120879120879121,0.00239037872562934,7.46993351759169e-05,7.46993351759169e-05,0.00230743128605361,0.000542925008483203,0.000407193756362402,0.00306267274221259,7.46993351759169e-05,7.46993351759169e-05,0.00285035629453682,0.000678656260604004,0.000746521886664404
109,4977,51,32,190,6345,69,64,301,57,4,0,1,0,1,98,14,0,9,6,0,1.78125,0.125,0,0.015625,0,0.015625,3.0625,0.4375,0,0.140625,0.09375,0,0.0114526823387583,0.000803697006228652,0,0.000157604412923562,0,0.000157604412923562,0.019690576652602,0.00281293952180028,0,0.00141843971631206,0.000945626477541371,0
110,23693,88,88,731,16236,91,77,666,55,215,0,175,7,10,166,438,0,233,25,9,0.625,2.44318181818182,0,2.27272727272727,0.0909090909090909,0.12987012987013,1.88636363636364,4.97727272727273,0,3.02597402597403,0.324675324675325,0.116883116883117,0.00232136073945891,0.00907441016333938,0,0.0107785168760779,0.000431140675043114,0.000615915250061592,0.00700628877727599,0.0184864727978728,0,0.0143508253264351,0.00153978812515398,0.000554323725055432
111,24956,91,91,829,18076,100,73,680,505,41,16,402,54,19,873,82,42,664,48,123,5.54945054945055,0.450549450549451,0.175824175824176,5.50684931506849,0.73972602739726,0.26027397260274,9.59340659340659,0.901098901098901,0.461538461538462,9.0958904109589,0.657534246575342,1.68493150684932,0.02023561468184,0.00164289148902068,0.000641128385959288,0.0222394335029874,0.00298738658995353,0.00105111750387254,0.0349815675589037,0.00328578297804135,0.00168296201314313,0.0367337906616508,0.00265545474662536,0.00680460278822748
112,12058,87,56,438,12333,94,59,466,74,14,8,41,1,1,308,37,21,106,9,5,1.32142857142857,0.25,0.142857142857143,0.694915254237288,0.0169491525423729,0.0169491525423729,5.5,0.660714285714286,0.375,1.79661016949153,0.152542372881356,0.0847457627118644,0.00613700447835462,0.00116105490131033,0.000663459943605905,0.00332441417335604,8.10832725208789e-05,8.10832725208789e-05,0.0255432078288273,0.00306850223917731,0.0017415823519655,0.00859482688721317,0.000729749452687911,0.000405416362604395
113,29711,90,90,669,9084,91,74,351,84,0,0,1,0,0,92,0,0,1,0,0,0.933333333333333,0,0,0.0135135135135135,0,0,1.02222222222222,0,0,0.0135135135135135,0,0,0.00282723570394803,0,0,0.000110083663584324,0,0,0.00309649624718118,0,0,0.000110083663584324,0,0
114,30615,34,33,595,22285,96,23,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,936,77,19,116,661,95,74,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,8995,90,88,870,9502,95,87,875,12,1,0,6,0,0,44,11,2,11,0,0,0.136363636363636,0.0113636363636364,0,0.0689655172413793,0,0,0.5,0.125,0.0227272727272727,0.126436781609195,0,0,0.00133407448582546,0.000111172873818788,0,0.000631446011366028,0,0,0.00489160644802668,0.00122290161200667,0.000222345747637576,0.00115765102083772,0,0
117,6927,55,51,261,20223,92,92,413,0,0,1,1,0,0,0,0,1,1,0,2,0,0,0.0196078431372549,0.0108695652173913,0,0,0,0,0.0196078431372549,0.0108695652173913,0,0.0217391304347826,0,0,0.00014436263894904,4.94486475794887e-05,0,0,0,0,0.00014436263894904,4.94486475794887e-05,0,9.88972951589774e-05
118,16484,64,56,565,6244,98,8,326,0,1,3,0,1,5,27,1,3,1,7,10,0,0.0178571428571429,0.0535714285714286,0,0.125,0.625,0.482142857142857,0.0178571428571429,0.0535714285714286,0.125,0.875,1.25,0,6.06648871633099e-05,0.00018199466148993,0,0.000160153747597694,0.000800768737988469,0.00163795195340937,6.06648871633099e-05,0.00018199466148993,0.000160153747597694,0.00112107623318386,0.00160153747597694
119,20299,90,58,531,28462,100,91,784,34,11,100,162,32,3,40,11,117,198,5,44,0.586206896551724,0.189655172413793,1.72413793103448,1.78021978021978,0.351648351648352,0.032967032967033,0.689655172413793,0.189655172413793,2.01724137931034,2.17582417582418,0.0549450549450549,0.483516483516484,0.00167495935760382,0.000541898615695354,0.00492635105177595,0.00569179959243904,0.00112430609233364,0.000105403696156279,0.00197054042071038,0.000541898615695354,0.00576383073057786,0.00695664394631438,0.000175672826927131,0.00154592087695875
120,4500,90,71,389,3275,102,71,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,2736,87,42,188,3789,94,56,275,126,0,0,76,8,1,141,0,0,107,8,10,3,0,0,1.35714285714286,0.142857142857143,0.0178571428571429,3.35714285714286,0,0,1.91071428571429,0.142857142857143,0.178571428571429,0.0460526315789474,0,0,0.0200580628134072,0.00211137503299024,0.000263921879123779,0.0515350877192982,0,0,0.0282396410662444,0.00211137503299024,0.00263921879123779
122,39342,90,90,538,3209,94,18,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,6910,90,59,433,17327,94,83,533,16,2,0,0,1,4,44,7,1,13,9,2,0.271186440677966,0.0338983050847458,0,0,0.0120481927710843,0.0481927710843374,0.745762711864407,0.11864406779661,0.0169491525423729,0.156626506024096,0.108433734939759,0.0240963855421687,0.00231548480463097,0.000289435600578871,0,0,5.77133952790443e-05,0.000230853581116177,0.00636758321273517,0.00101302460202605,0.000144717800289436,0.000750274138627575,0.000519420557511398,0.000115426790558089
124,47734,65,65,752,39408,90,90,930,80,0,0,110,2,3,90,1,2,145,6,8,1.23076923076923,0,0,1.22222222222222,0.0222222222222222,0.0333333333333333,1.38461538461538,0.0153846153846154,0.0307692307692308,1.61111111111111,0.0666666666666667,0.0888888888888889,0.00167595424644907,0,0,0.00279131140885099,5.07511165245635e-05,7.61266747868453e-05,0.00188544852725521,2.09494280806134e-05,4.18988561612268e-05,0.00367945594803086,0.000152253349573691,0.000203004466098254
125,15217,71,46,503,8590,89,24,271,19,93,2,6,2,40,56,120,5,10,73,2,0.41304347826087,2.02173913043478,0.0434782608695652,0.25,0.0833333333333333,1.66666666666667,1.21739130434783,2.60869565217391,0.108695652173913,0.416666666666667,3.04166666666667,0.0833333333333333,0.00124860353551948,0.00611158572649011,0.000131431951107314,0.00069848661233993,0.000232828870779977,0.00465657741559953,0.0036800946310048,0.00788591706643885,0.000328579877768285,0.00116414435389988,0.00849825378346915,0.000232828870779977
129,21564,90,86,547,19961,89,87,688,19,6,0,109,67,4,54,29,1,142,14,133,0.22093023255814,0.0697674418604651,0,1.25287356321839,0.770114942528736,0.0459770114942529,0.627906976744186,0.337209302325581,0.0116279069767442,1.63218390804598,0.160919540229885,1.52873563218391,0.000881098126507142,0.000278241513633834,0,0.00546064826411502,0.00335654526326336,0.000200390761985872,0.00250417362270451,0.00134483398256353,4.6373585605639e-05,0.00711387205049847,0.000701367666950554,0.00666299283603026
130,16062,87,74,483,12618,100,92,386,3,0,0,123,0,1,17,0,0,135,1,0,0.0405405405405405,0,0,1.33695652173913,0,0.0108695652173913,0.22972972972973,0,0,1.46739130434783,0.0108695652173913,0,0.00018677624206201,0,0,0.00974797907750832,0,7.92518624187668e-05,0.00105839870501806,0,0,0.0106990014265335,7.92518624187668e-05,0
131,5787,88,54,513,7848,63,63,590,1,2,2,11,2,4,1,4,4,21,7,3,0.0185185185185185,0.037037037037037,0.037037037037037,0.174603174603175,0.0317460317460317,0.0634920634920635,0.0185185185185185,0.0740740740740741,0.0740740740740741,0.333333333333333,0.111111111111111,0.0476190476190476,0.000172801105927078,0.000345602211854156,0.000345602211854156,0.00140163098878695,0.000254841997961264,0.000509683995922528,0.000172801105927078,0.000691204423708312,0.000691204423708312,0.00267584097859327,0.000891946992864424,0.000382262996941896
