"","id","wave","person_id","gender","edu","age","ethn","state","interest_pol_1","interest_pol_2","follow_1","follow_2","party","ideo","party_imp","partisan","approve_trump","att_immigrant_1","att_immigrant_2","att_immigrant_3","att_immigrant_4","att_immigrant_5","att_assault_1","att_assault_2","att_assault_3","att_assault_4","att_gun_1","att_gun_2","att_gun_3","att_gun_4","att_gun_5","att_musl_1","att_musl_2","att_musl_3","att_musl_4","ft_dem_supporters","ft_rep_supporters","negtrait_dem_1","negtrait_dem_2","negtrait_rep_1","negtrait_rep_2","socdis_dem_1","socdis_dem_2","socdis_dem_3","socdis_dem_4","socdis_rep_1","socdis_rep_2","socdis_rep_3","socdis_rep_4","visits_u","day_range","active_days","count_domains","page_center","page_left","page_right","domain_center","domain_left","domain_right","page_center_mean","page_left_mean","page_right_mean","domain_center_mean","domain_left_mean","domain_right_mean","page_center_perc","page_left_perc","page_right_perc","domain_center_perc","domain_left_perc","domain_right_perc","att_immigrant_1_fold","att_immigrant_2_fold","att_immigrant_3_fold","att_immigrant_4_fold","att_immigrant_5_fold","att_assault_1_fold","att_assault_2_fold","att_assault_3_fold","att_assault_4_fold","att_gun_1_fold","att_gun_2_fold","att_gun_3_fold","att_gun_4_fold","att_gun_5_fold","att_musl_1_fold","att_musl_2_fold","att_musl_3_fold","att_musl_4_fold","att_immigrant_fold","att_gun_fold","att_musl_fold","att_assault_fold","att_extr","ap_ft","ap_nt_1","ap_nt_2","ap_sd_1","ap_sd_2","ap_sd_3","ap_sd_4","ap_nt","ap_sd","att_immigrant_1_fold_r","att_immigrant_2_fold_r","att_immigrant_3_fold_r","att_immigrant_4_fold_r","att_immigrant_5_fold_r","att_assault_1_fold_r","att_assault_2_fold_r","att_assault_3_fold_r","att_assault_4_fold_r","att_gun_1_fold_r","att_gun_2_fold_r","att_gun_3_fold_r","att_gun_4_fold_r","att_gun_5_fold_r","att_musl_1_fold_r","att_musl_2_fold_r","att_musl_3_fold_r","att_musl_4_fold_r","att_immigrant_fold_r","att_gun_fold_r","att_musl_fold_r","att_assault_fold_r","att_extr_r","ap_ft_r","ap_nt_1_r","ap_nt_2_r","ap_sd_1_r","ap_sd_2_r","ap_sd_3_r","ap_sd_4_r","ap_nt_r","ap_sd_r","domain_congenial_mean","domain_congenial_perc","domain_cross_mean","domain_cross_perc","page_congenial_mean","page_congenial_perc","page_cross_mean","page_cross_perc","count_domains_ln","page_center_ln","page_left_ln","page_right_ln","domain_center_ln","domain_left_ln","domain_right_ln","page_center_mean_ln","page_left_mean_ln","page_right_mean_ln","domain_center_mean_ln","domain_left_mean_ln","domain_right_mean_ln","page_center_perc_ln","page_left_perc_ln","page_right_perc_ln","domain_center_perc_ln","domain_left_perc_ln","domain_right_perc_ln","domain_congenial_mean_ln","domain_congenial_perc_ln","domain_cross_mean_ln","domain_cross_perc_ln","page_congenial_mean_ln","page_congenial_perc_ln","page_cross_mean_ln","page_cross_perc_ln"
"82","41",2,"14-long-hawks-jumped-merrily","Female","High school","18-24","Non-Hispanic White","California ","4 Moderately interested","5","4 Moderately","3","A not very strong Democrat","4","Democrat",2,"Strongly disapprove",1,1,1,3,1,3,2,5,3,1,7,7,7,1,1,1,1,1,70,8,"Somewhat agree","Strongly agree","Agree","Strongly agree","1 Very comfortable","2","1 Very comfortable","2","7 Very uncomfortable","7 Very uncomfortable","6","5",1520,81,25,88,0,2,0,1,2,0,0,0.08,0,0.04,0.08,0,0,0.00131578947368421,0,0.000657894736842105,0.00131578947368421,0,3,3,3,1,3,1,2,1,1,3,3,3,3,3,3,3,3,3,2.6,3,3,1.25,2.4625,92,6,7,7,7,6,5,6.5,6.25,100,100,100,33.3333333333333,100,33.3333333333333,66.6666666666667,33.3333333333333,33.3333333333333,100,100,100,100,100,100,100,100,100,86.6666666666667,93.3333333333333,100,41.6666666666667,77.0833333333333,68,71.4285714285714,85.7142857142857,85.7142857142857,85.7142857142857,71.4285714285714,57.1428571428571,78.5714285714286,75,0.08,0.00131578947368421,0,0,0.08,0.00131578947368421,0,0,34.4280813154071,0,14.5519094384222,0,9.03332497463749,14.5508952996599,0,0,2.48616093242874,0,1.09789805156699,2.48575731204156,0,0,0.487514935559247,0,0.373954702501866,0.471076781457851,0,2.44378577518772,0.471076781457851,0,0,2.48616093242874,0.487514935559247,0,0
"83","42",1,"14-share-pheasants-whimpered-easily","Male","4 year college degree (BA, BS)","18-24","Non-Hispanic White","Oklahoma ","6","5","6","5","Independent, lean toward Republican","8","Republican",1,"Somewhat disapprove",4,4,4,5,3,2,2,5,5,4,6,3,3,3,3,2,4,3,25,60,"Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Somewhat agree","2","2","2","2","2","2","2","2",30326,91,92,666,376,160,699,600,279,699,4.08695652173913,1.73913043478261,7.59782608695652,6.52173913043478,3.03260869565217,7.59782608695652,0.0123986018597903,0.00527600079140012,0.0230495284574293,0.0197850029677504,0.00920002638000396,0.0230495284574293,0,0,0,1,1,2,2,1,1,0,2,1,1,1,1,2,0,1,0.4,1,1,1.5,0.975,75,4,5,2,2,2,2,4.5,2,0,0,0,33.3333333333333,33.3333333333333,66.6666666666667,66.6666666666667,33.3333333333333,33.3333333333333,0,66.6666666666667,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,66.6666666666667,0,33.3333333333333,13.3333333333333,33.3333333333333,33.3333333333333,50,32.5,75,42.8571428571429,57.1428571428571,14.2857142857143,14.2857142857143,14.2857142857143,14.2857142857143,50,14.2857142857143,7.59782608695652,0.0230495284574293,3.03260869565217,0.00920002638000396,7.59782608695652,0.0230495284574293,1.73913043478261,0.00527600079140012,77.5170069536984,72.7404264816303,65.8552917456253,98.4510095789482,77.1468126209153,72.9391440302591,80.9398111111355,44.3234391805686,31.0570792822312,75.1857285816968,53.0240125939374,42.8597111265833,50.5337116591858,9.12587398990287,1.04804140474865,23.0617065514498,9.19574318718338,1.82396153481883,8.40404495883614,66.1303637173333,4.53859118702092,32.7513741361606,3.37740371629875,66.3129330651374,4.53859118702092,40.2376599911642,10.7333957246413
"84","42",2,"14-share-pheasants-whimpered-easily","Male","4 year college degree (BA, BS)","18-24","Non-Hispanic White","Oklahoma ","6","5","6","5","Independent, lean toward Republican","8","Republican",1,"Somewhat disapprove",5,5,5,5,3,3,4,5,5,5,6,3,3,4,3,2,3,4,25,55,"Neither agree nor disagree","Somewhat agree","Neither agree nor disagree","Somewhat agree","2","2","2","2","2","2","2","2",24830,89,89,564,109,77,360,242,133,360,1.2247191011236,0.865168539325843,4.04494382022472,2.71910112359551,1.49438202247191,4.04494382022472,0.00438985098670963,0.00310108739428111,0.0144985904148208,0.00974627466774064,0.00535642368103101,0.0144985904148208,1,1,1,1,1,1,0,1,1,1,2,1,1,0,1,2,1,0,1,1,1,0.75,0.9375,75,4,5,2,2,2,2,4.5,2,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,0,33.3333333333333,33.3333333333333,33.3333333333333,66.6666666666667,33.3333333333333,33.3333333333333,0,33.3333333333333,66.6666666666667,33.3333333333333,0,33.3333333333333,26.6666666666667,33.3333333333333,25,26.25,51,42.8571428571429,57.1428571428571,14.2857142857143,14.2857142857143,14.2857142857143,14.2857142857143,50,14.2857142857143,4.04494382022472,0.0144985904148208,1.49438202247191,0.00535642368103101,4.04494382022472,0.0144985904148208,0.865168539325843,0.00310108739428111,72.8651530693544,66.713446197214,57.7077399820659,90.6852662352748,71.5874067081415,64.8708874447361,77.3145764853387,28.6528329046582,20.1368370448216,59.6996063530229,36.7680549083851,29.5225232908994,51.3895068606613,4.84085525349194,1.14796477665185,21.4921015496929,5.51488196973907,1.91383825541741,21.4921015496929,51.3895068606613,5.15688162964791,58.105542427504,9.8407668355401,52.280599056986,5.33683024577047,56.7398913205419,17.0635241840231
"85","43",1,"14-sour-oysters-listened-merrily","Female","High school","55-59","Non-Hispanic White","Pennsylvania ","4 Moderately interested","4 Moderately interested","4 Moderately","4 Moderately","Strong Republican","8","Republican",3,"Approve",7,7,7,7,7,1,7,6,6,7,7,4,7,7,6,7,7,7,0,100,"Agree","Strongly agree","Disagree","Disagree","7 Very uncomfortable","7 Very uncomfortable","7 Very uncomfortable","7 Very uncomfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable",3527,90,42,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,2,2,3,3,0,3,3,2,3,3,3,3,2.4,2.75,2.5,2.6625,100,6,7,7,7,7,7,6.5,7,100,100,100,100,100,100,100,66.6666666666667,66.6666666666667,100,100,0,100,100,66.6666666666667,100,100,100,100,80,91.6666666666667,83.3333333333333,88.75,100,71.4285714285714,85.7142857142857,85.7142857142857,85.7142857142857,85.7142857142857,85.7142857142857,78.5714285714286,85.7142857142857,0,0,0,0,0,0,0,0,53.7081020946562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86","43",2,"14-sour-oysters-listened-merrily","Female","High school","55-59","Non-Hispanic White","Pennsylvania ","4 Moderately interested","4 Moderately interested","4 Moderately","4 Moderately","Strong Republican","8","Republican",3,"Approve",7,7,7,7,4,4,4,6,6,7,7,6,7,7,7,7,7,7,0,100,"Strongly agree","Strongly agree","Strongly disagree","Strongly disagree","7 Very uncomfortable","7 Very uncomfortable","7 Very uncomfortable","7 Very uncomfortable","7 Very uncomfortable","7 Very uncomfortable","7 Very uncomfortable","7 Very uncomfortable",982,29,15,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,2,2,3,3,2,3,3,3,3,3,3,2.4,2.8,3,1,2.3,100,7,7,7,7,7,7,7,7,100,100,100,100,0,0,0,66.6666666666667,66.6666666666667,100,100,66.6666666666667,100,100,100,100,100,100,80,86.6666666666667,100,33.3333333333333,71.6666666666667,76,85.7142857142857,85.7142857142857,85.7142857142857,85.7142857142857,85.7142857142857,85.7142857142857,85.7142857142857,85.7142857142857,0,0,0,0,0,0,0,0,29.433830212937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87","44",1,"15-comfortable-donkeys-loitered-loudly","Female","Graduate degree","30-34","Non-Hispanic White","Texas ","4 Moderately interested","4 Moderately interested","5","4 Moderately","Independent, lean toward Republican","6","Republican",1,"Strongly disapprove",1,1,1,1,1,2,1,1,1,1,6,5,5,1,1,1,1,5,61,61,"Disagree","Neither agree nor disagree","Somewhat disagree","Neither agree nor disagree","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable",40509,90,87,1700,118,122,34,219,283,34,1.35632183908046,1.40229885057471,0.390804597701149,2.51724137931034,3.25287356321839,0.390804597701149,0.00291293292848503,0.00301167641758622,0.000839319657360093,0.00540620602829001,0.00698610185390901,0.000839319657360093,3,3,3,3,3,2,3,3,3,3,2,1,1,3,3,3,3,1,3,2,2.5,2.75,2.5625,39,2,4,1,1,1,1,3,1,100,100,100,100,100,66.6666666666667,100,100,100,100,66.6666666666667,33.3333333333333,33.3333333333333,100,100,100,100,33.3333333333333,100,66.6666666666667,83.3333333333333,91.6666666666667,85.4166666666667,39,14.2857142857143,42.8571428571429,0,0,0,0,28.5714285714286,0,0.390804597701149,0.000839319657360093,3.25287356321839,0.00698610185390901,0.390804597701149,0.000839319657360093,1.40229885057471,0.00301167641758622,95.9458864310248,58.6009967748586,62.3661849941661,53.4305165189018,65.0300851863001,73.1227560561834,43.9269839192696,23.354137722409,27.0128439901098,11.5279304487071,33.0494433731466,44.494333515137,7.74813417800584,2.15416509943157,0.598924249292111,0.849048160772007,2.53065682747023,1.38656120494358,0.3094063702279,10.1395071626227,0.167094420841717,34.0004756352526,2.56747572635476,10.1674997987686,0.167094420841717,34.9979346734731,6.13381393865611
"88","44",2,"15-comfortable-donkeys-loitered-loudly","Female","Graduate degree","30-34","Non-Hispanic White","Texas ","4 Moderately interested","4 Moderately interested","5","4 Moderately","Independent, lean toward Republican","6","Republican",1,"Strongly disapprove",2,2,2,2,2,2,1,2,2,2,5,5,5,2,2,2,2,2,42,20,"Disagree","Somewhat agree","Disagree","Agree","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable",4395,90,88,428,7,6,0,66,120,0,0.0795454545454545,0.0681818181818182,0,0.75,1.36363636363636,0,0.00159271899886234,0.00136518771331058,0,0.0150170648464164,0.0273037542662116,0,2,2,2,2,2,2,3,2,2,2,1,1,1,2,2,2,2,2,2,1.4,2,2.25,1.9125,58,2,5,1,1,1,1,3.5,1,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,100,66.6666666666667,66.6666666666667,66.6666666666667,33.3333333333333,33.3333333333333,33.3333333333333,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,40,66.6666666666667,75,58.75,34,14.2857142857143,57.1428571428571,0,0,0,0,35.7142857142857,0,0,0,1.36363636363636,0.0273037542662116,0,0,0.0681818181818182,0.00136518771331058,67.138266520273,29.5133051550833,25.7749786311684,0,54.7969549825407,63.519265921081,0,2.74262875019875,2.1307160127461,0,15.6652195690385,27.783558451004,0,1.7588036531075,0.505805064906345,0,8.47519640924626,9.65051862482272,0,0,0,54.6829523497911,49.6220113481873,0,0,6.00375295926835,7.51836391932116
"89","45",1,"15-cool-platypuses-cried-loudly","Male","Some college","45-49","Non-Hispanic White","Maryland ","6","6","4 Moderately","7 Very closely","A not very strong Democrat","4","Democrat",2,"Strongly disapprove",1,1,1,1,1,4,2,5,1,2,6,5,4,4,1,1,1,4,71,70,"Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable",9933,91,85,700,30,162,34,31,168,34,0.352941176470588,1.90588235294118,0.4,0.364705882352941,1.97647058823529,0.4,0.00302023557837511,0.0163092721232256,0.00342293365549179,0.00312091009765428,0.0169133192389006,0.00342293365549179,3,3,3,3,3,0,2,1,3,2,2,1,0,0,3,3,3,0,3,1,2.25,1.5,1.9375,30,4,4,1,1,1,1,4,1,100,100,100,100,100,0,66.6666666666667,33.3333333333333,100,66.6666666666667,66.6666666666667,33.3333333333333,0,0,100,100,100,0,100,33.3333333333333,75,50,64.5833333333333,30,42.8571428571429,42.8571428571429,0,0,0,0,42.8571428571429,0,1.97647058823529,0.0169133192389006,0.4,0.00342293365549179,1.90588235294118,0.0163092721232256,0.4,0.00342293365549179,78.495710395674,42.1071088422371,66.0152944853253,53.4305165189018,41.7858109510554,66.4036188712291,43.9269839192696,8.23648791123303,32.8785293238445,11.758215124234,8.1709046508537,33.5257267894868,7.9029127458554,2.23339776250618,3.22206016874772,3.45814645488448,1.46256915984809,3.34040046270914,1.26020241460673,33.5257267894868,3.34040046270914,7.9029127458554,1.26020241460673,32.8785293238445,3.22206016874772,13.4361960570821,6.96998280545128
"90","45",2,"15-cool-platypuses-cried-loudly","Male","Some college","45-49","Non-Hispanic White","Maryland ","6","6","4 Moderately","7 Very closely","A not very strong Democrat","4","Democrat",2,"Strongly disapprove",1,1,1,1,1,1,2,4,3,1,5,6,5,1,1,1,1,1,90,75,"Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","7 Very uncomfortable","7 Very uncomfortable","7 Very uncomfortable","7 Very uncomfortable","7 Very uncomfortable","7 Very uncomfortable","6","6",10058,92,86,690,39,178,10,40,179,12,0.453488372093023,2.06976744186047,0.116279069767442,0.465116279069767,2.08139534883721,0.13953488372093,0.00387751043945118,0.0176973553390336,0.000994233446013124,0.0039769337840525,0.0177967786836349,0.00119308013521575,3,3,3,3,3,3,2,0,1,3,1,2,1,3,3,3,3,3,3,2,3,1.5,2.375,25,4,4,7,7,6,6,4,6.5,100,100,100,100,100,100,66.6666666666667,0,33.3333333333333,100,33.3333333333333,66.6666666666667,33.3333333333333,100,100,100,100,100,100,60,100,50,74.1666666666667,1,42.8571428571429,42.8571428571429,85.7142857142857,85.7142857142857,71.4285714285714,71.4285714285714,42.8571428571429,78.5714285714286,2.08139534883721,0.0177967786836349,0.13953488372093,0.00119308013521575,2.06976744186047,0.0176973553390336,0.116279069767442,0.000994233446013124,77.0519124916906,52.355895959274,68.7106536558648,36.9261806334984,48.3965083262357,68.7796524873775,33.6750013638626,13.4001839479548,36.2323917773687,4.0577513898534,10.6914237707128,36.3486227684842,4.14765365736975,4.2769696245149,6.50400041709982,1.48373089256397,2.25679242350318,6.3196945454253,1.78030022004957,35.7348832241114,6.3196945454253,8.30351860640513,2.19646979234182,36.2323917773687,6.50400041709982,10.012712978815,5.47645866205801
"91","46",1,"15-dangerous-spiders-fought-carefully","Female","Graduate degree","35-39","Non-Hispanic White","Ohio ","4 Moderately interested","4 Moderately interested","4 Moderately","4 Moderately","Independent, lean toward Democrat","3","Democrat",1,"Strongly disapprove",1,1,1,1,1,1,2,2,2,1,7,7,7,2,1,2,1,3,83,13,"Disagree","Disagree","Somewhat agree","Neither agree nor disagree","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","6","5","6","4 Moderate",7167,91,92,397,18,1,0,109,7,0,0.195652173913043,0.0108695652173913,0,1.18478260869565,0.0760869565217391,0,0.00251151109250733,0.000139528394028185,0,0.0152085949490721,0.000976698758197293,0,3,3,3,3,3,3,2,2,2,3,3,3,3,2,3,2,3,1,3,2.8,2.25,2.25,2.575,87,5,4,6,5,6,4,4.5,5.25,100,100,100,100,100,100,66.6666666666667,66.6666666666667,66.6666666666667,100,100,100,100,66.6666666666667,100,66.6666666666667,100,33.3333333333333,100,93.3333333333333,75,75,85.8333333333333,87,57.1428571428571,42.8571428571429,71.4285714285714,57.1428571428571,71.4285714285714,42.8571428571429,50,60.7142857142857,0.0760869565217391,0.000976698758197293,0,0,0.0108695652173913,0.000139528394028185,0,0,67.3528122458166,36.1043315517174,8.9832271788849,0,56.672922996089,26.9171871165841,0,4.8689576310343,0.333209587224818,0,20.5368151519949,2.25396355782707,0,1.85767857463946,0.02778747250793,0,7.08466465694743,0.194430942453639,0,2.25396355782707,0.194430942453639,0,0,0.333209587224818,0.02778747250793,0,0
"92","46",2,"15-dangerous-spiders-fought-carefully","Female","Graduate degree","35-39","Non-Hispanic White","Ohio ","4 Moderately interested","4 Moderately interested","4 Moderately","4 Moderately","Independent, lean toward Democrat","3","Democrat",1,"Strongly disapprove",1,1,1,1,1,1,2,2,1,2,5,6,7,2,1,1,1,1,88,11,"Neither agree nor disagree","Neither agree nor disagree","Somewhat agree","Strongly agree","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","6","3","4 Moderate","5",10495,83,82,487,14,10,6,47,10,6,0.170731707317073,0.121951219512195,0.0731707317073171,0.573170731707317,0.121951219512195,0.0731707317073171,0.00133396855645545,0.000952834683182468,0.000571700809909481,0.0044783230109576,0.000952834683182468,0.000571700809909481,3,3,3,3,3,3,2,2,3,2,1,2,3,2,3,3,3,3,3,2,3,2.5,2.625,89,5,7,6,3,4,5,6,4.5,100,100,100,100,100,100,66.6666666666667,66.6666666666667,100,66.6666666666667,33.3333333333333,66.6666666666667,100,66.6666666666667,100,100,100,100,100,60,100,83.3333333333333,82.5,65,57.1428571428571,85.7142857142857,71.4285714285714,28.5714285714286,42.8571428571429,57.1428571428571,71.4285714285714,50,0.121951219512195,0.000952834683182468,0.0731707317073171,0.000571700809909481,0.121951219512195,0.000952834683182468,0.0731707317073171,0.000571700809909481,69.8181558278579,38.4350847852399,31.7618464789666,29.9658748552094,50.4507812401783,31.7596329605405,25.5476883911048,5.64825239913523,3.71721676329298,2.60496545007353,12.6833515854613,3.71661328487383,2.24235799942693,1.47326173701509,0.353100079139212,0.853350151434882,2.54068121721399,0.341194159769896,0.853350151434882,3.65385898029957,0.341194159769896,4.4891552932292,1.05283244298248,3.71721676329298,0.353100079139212,6.42788797670977,3.14971997416478
"93","47",1,"15-early-greg-fought-quickly","Female","Some graduate school","25-29","Asian or Asian American","Texas ","4 Moderately interested","4 Moderately interested","4 Moderately","3","Independent (lean toward neither party)","9","Republican",0,"Somewhat approve",1,1,1,4,2,2,4,5,5,6,5,4,4,7,1,2,5,5,10,90,"Agree","Strongly agree","Disagree","Somewhat disagree","6","6","5","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable",7742,60,60,676,27,0,1,27,3,1,0.45,0,0.0166666666666667,0.45,0.05,0.0166666666666667,0.00348747093774219,0,0.000129165590286748,0.00348747093774219,0.000387496770860243,0.000129165590286748,3,3,3,0,2,2,0,1,1,2,1,0,0,3,3,2,1,1,2.2,1.2,1.75,1,1.5375,90,6,7,6,6,5,1,6.5,4.5,100,100,100,0,66.6666666666667,66.6666666666667,0,33.3333333333333,33.3333333333333,66.6666666666667,33.3333333333333,0,0,100,100,66.6666666666667,33.3333333333333,33.3333333333333,73.3333333333333,40,58.3333333333333,33.3333333333333,51.25,90,71.4285714285714,85.7142857142857,71.4285714285714,71.4285714285714,57.1428571428571,0,78.5714285714286,50,0.0166666666666667,0.000129165590286748,0.05,0.000387496770860243,0.0166666666666667,0.000129165590286748,0,0,77.8099462236798,40.8590625530817,0,10.4167612398049,40.175844789545,17.9447914110561,8.56396181964488,10.1242884534796,0,0.577625928805979,9.76400847031533,1.49965011366986,0.388233015544078,2.57830725153889,0,0.130709125692779,1.63405387500113,0.0771615076006767,0.0476324406609545,0.508056694868565,0.0257238242368999,1.14596203882657,0.142878869729907,0.509459311975377,0.0257238242368999,0,0
"94","47",2,"15-early-greg-fought-quickly","Female","Some graduate school","25-29","Asian or Asian American","Texas ","4 Moderately interested","4 Moderately interested","4 Moderately","3","Independent (lean toward neither party)","9","Republican",0,"Somewhat approve",1,1,1,2,1,2,5,5,5,7,5,4,7,7,2,1,5,5,0,80,"Agree","Strongly agree","Somewhat disagree","Disagree","5","4 Moderate","4 Moderate","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable","1 Very comfortable",5776,93,56,370,2,0,0,2,0,0,0.0357142857142857,0,0,0.0357142857142857,0,0,0.000346260387811634,0,0,0.000346260387811634,0,0,3,3,3,2,3,2,1,1,1,3,1,0,3,3,2,3,1,1,2.8,2,1.75,1.25,1.95,100,6,7,5,4,4,1,6.5,3.5,100,100,100,66.6666666666667,100,66.6666666666667,33.3333333333333,33.3333333333333,33.3333333333333,100,33.3333333333333,0,100,100,66.6666666666667,100,33.3333333333333,33.3333333333333,93.3333333333333,60,58.3333333333333,41.6666666666667,60,76,71.4285714285714,85.7142857142857,57.1428571428571,42.8571428571429,42.8571428571429,0,78.5714285714286,35.7142857142857,0,0,0,0,0,0,0,0,64.1173794555779,15.5924939810492,0,0,14.3174813416283,0,0,1.25741266817622,0,0,0.982304719884582,0,0,0.382605717880406,0,0,0.196848921702675,0,0,0,0,0,0,0,0,0,0
"95","48",1,"15-fresh-gerbils-fought-loudly","Female","Some college","50-54","Non-Hispanic White","New York ","2","2","2","1 Not at all","A not very strong Republican","5","Republican",2,"Somewhat approve",4,4,1,1,1,1,5,6,7,3,5,5,7,4,3,2,2,2,61,62,"Somewhat disagree","Somewhat disagree","Neither agree nor disagree","Neither agree nor disagree","4 Moderate","4 Moderate","4 Moderate","4 Moderate","4 Moderate","4 Moderate","4 Moderate","4 Moderate",6230,85,58,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,2,3,1,1,1,3,0,1,2,2,2,1.8,1.2,1.75,2.25,1.75,39,3,3,4,4,4,4,3,4,0,0,100,100,100,100,33.3333333333333,66.6666666666667,100,33.3333333333333,33.3333333333333,33.3333333333333,100,0,33.3333333333333,66.6666666666667,66.6666666666667,66.6666666666667,60,40,58.3333333333333,75,58.3333333333333,39,28.5714285714286,28.5714285714286,42.8571428571429,42.8571428571429,42.8571428571429,42.8571428571429,28.5714285714286,42.8571428571429,0,0,0,0,0,0,0,0,59.5680216713272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"96","48",2,"15-fresh-gerbils-fought-loudly","Female","Some college","50-54","Non-Hispanic White","New York ","2","2","2","1 Not at all","A not very strong Republican","5","Republican",2,"Somewhat approve",3,3,3,3,3,4,5,5,5,5,5,4,6,5,4,3,3,3,60,66,"Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","Neither agree nor disagree","3","3","3","3","3","3","3","3",8268,83,84,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,2,1,0,1,1,1,1,1,0.75,0.75,0.875,40,4,4,3,3,3,3,4,3,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,0,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,0,66.6666666666667,33.3333333333333,0,33.3333333333333,33.3333333333333,33.3333333333333,33.3333333333333,26.6666666666667,25,25,24.1666666666667,16,42.8571428571429,42.8571428571429,28.5714285714286,28.5714285714286,28.5714285714286,28.5714285714286,42.8571428571429,28.5714285714286,0,0,0,0,0,0,0,0,68.5440143487089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"97","49",1,"15-full-stoats-knitted-eagerly","Female","2 year college degree (Associates Degree)","65+","Non-Hispanic White","Wisconsin ","4 Moderately interested","4 Moderately interested","4 Moderately","4 Moderately","Independent, lean toward Republican","7","Republican",1,"Somewhat approve",5,5,4,5,3,2,5,5,5,6,7,3,5,6,4,4,4,4,43,54,"Disagree","Agree","Somewhat disagree","Neither agree nor disagree","6","7 Very uncomfortable","6","7 Very uncomfortable","2","4 Moderate","2","4 Moderate",1328,90,80,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,1,1,1,2,3,1,1,2,0,0,0,0,0.8,1.8,0,1.25,0.9625,57,2,6,6,7,6,7,4,6.5,33.3333333333333,33.3333333333333,0,33.3333333333333,33.3333333333333,66.6666666666667,33.3333333333333,33.3333333333333,33.3333333333333,66.6666666666667,100,33.3333333333333,33.3333333333333,66.6666666666667,0,0,0,0,26.6666666666667,60,0,41.6666666666667,32.0833333333333,57,14.2857142857143,71.4285714285714,71.4285714285714,85.7142857142857,71.4285714285714,85.7142857142857,42.8571428571429,78.5714285714286,0,0,0,0,0,0,0,0,44.3965656036209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
